"Name;";"PosX;";"PosY;";"Time;"
16;-0,14;-0,08;219,6973
16;-0,15;-0,07;220,2001
16;-0,15;-0,08;220,7015
16;-0,16;-0,08;221,2146
16;-0,16;-0,08;221,7151
16;-0,16;-0,09;222,2153
16;-0,16;-0,09;222,7157
16;-0,15;-0,08;223,2372
16;-0,14;-0,07;223,7552
16;-0,14;-0,07;224,2564
16;-0,14;-0,07;224,7655
16;-0,14;-0,07;225,2669
16;-0,14;-0,07;225,7674
16;-0,14;-0,07;226,2784
16;-0,14;-0,07;226,7824
16;-0,14;-0,06;227,2943
16;-0,12;-0,06;227,7957
16;-0,11;-0,07;228,309
16;-0,09;-0,07;228,8117
16;-0,08;-0,06;229,3249
16;-0,07;-0,07;229,8253
16;-0,06;-0,07;230,3325
16;-0,06;-0,08;230,8326
16;-0,05;-0,08;231,3365
16;-0,05;-0,07;231,8469
16;-0,05;-0,07;232,3631
16;-0,05;-0,06;232,878
16;-0,05;-0,06;233,3909
16;-0,05;-0,06;233,8923
16;-0,05;-0,07;234,4064
16;-0,04;-0,06;234,9205
16;-0,03;-0,06;235,4209
16;-0,02;-0,06;235,9318
16;-0,01;-0,06;236,4459
16;0;-0,06;236,9604
16;0,01;-0,05;237,461
16;0,02;-0,04;237,9736
16;0,03;-0,04;238,4738
16;0,03;-0,04;238,9888
16;0,03;-0,04;239,5095
16;0,04;-0,03;240,0263
16;0,05;-0,01;240,5275
16;0,05;-0,01;241,0403
16;0,06;-0,01;241,5415
16;0,06;0;242,0419
16;0,06;0,01;242,5554
16;0,07;0,02;243,0705
16;0,07;0,02;243,571
16;0,08;0,02;244,0772
16;0,08;0,03;244,5915
16;0,08;0,03;245,107
16;0,09;0,03;245,608
16;0,09;0,04;246,1209
16;0,09;0,04;246,637
16;0,09;0,04;247,1375
16;0,09;0,04;247,6515
16;0,09;0,04;248,1602
16;0,09;0,04;248,666
16;0,09;0,04;249,175
16;0,09;0,04;249,6755
16;0,09;0,04;250,1901
16;0,09;0,04;250,7048
16;0,09;0,04;251,2059
16;0,09;0,04;251,7061
16;0,09;0,04;252,2182
16;0,08;0,04;252,7206
16;0,08;0,04;253,2212
16;0,08;0,04;253,7349
16;0,09;0,04;254,2498
16;0,09;0,05;254,7648
16;0,09;0,04;255,2785
16;0,09;0,04;255,7892
16;0,08;0,04;256,3017
16;0,08;0,04;256,8027
16;0,09;0,04;257,3166
16;0,09;0,04;257,8167
16;0,09;0,04;258,3174
16;0,09;0,04;258,8317
16;0,09;0,04;259,347
16;0,09;0,04;259,8498
16;0,08;0,03;260,3525
16;0,08;0,03;260,8667
16;0,08;0,02;261,3824
16;0,07;-0,01;261,897
16;0,07;-0,02;262,3972
16;0,08;-0,04;262,9106
16;0,09;-0,05;263,4257
16;0,09;-0,07;263,9332
16;0,09;-0,08;264,4335
16;0,09;-0,07;264,9457
16;0,08;-0,07;265,4485
16;0,08;-0,06;265,9492
16;0,08;-0,05;266,4655
16;0,08;-0,05;266,9798
16;0,08;-0,06;267,4936
16;0,08;-0,06;268,001
16;0,08;-0,07;268,5143
16;0,07;-0,06;269,0147
16;0,07;-0,06;269,5164
16;0,07;-0,05;270,029
16;0,07;-0,04;270,5306
16;0,07;-0,04;271,0432
16;0,08;-0,04;271,5452
16;0,08;-0,05;272,0584
16;0,07;-0,05;272,5603
16;0,07;-0,04;273,061
16;0,06;-0,04;273,5759
16;0,06;-0,04;274,0955
16;0,06;-0,04;274,5966
16;0,07;-0,04;275,0979
16;0,07;-0,04;275,6111
16;0,07;-0,04;276,1125
16;0,06;-0,05;276,6131
16;0,06;-0,05;277,1234
16;0,06;-0,04;277,6375
16;0,06;-0,04;278,1406
16;0,06;-0,04;278,6407
16;0,06;-0,05;279,155
16;0,06;-0,05;279,6558
16;0,07;-0,05;280,156
16;0,07;-0,05;280,6759
16;0,08;-0,06;281,1777
16;0,07;-0,05;281,6915
16;0,06;-0,06;282,1925
16;0,06;-0,06;282,7073
16;0,05;-0,06;283,2216
16;0,05;-0,08;283,7335
16;0,04;-0,09;284,2457
16;0,05;-0,09999999;284,747
16;0,05;-0,11;285,2514
16;0,05;-0,13;285,7661
16;0,05;-0,15;286,2758
16;0,06;-0,15;286,7898
16;0,06;-0,14;287,3032
16;0,06;-0,15;287,8206
16;0,06;-0,15;288,331
16;0,06;-0,14;288,8457
16;0,06;-0,14;289,3475
16;0,06;-0,14;289,8562
16;0,05;-0,12;290,3578
16;0,04;-0,09999999;290,8718
16;0,04;-0,08;291,3885
16;0,04;-0,07;291,9034
16;0,03;-0,06;292,4246
16;0,03;-0,06;292,9374
16;0,03;-0,06;293,4504
16;0,03;-0,06;293,9531
16;0,03;-0,06;294,4538
16;0,03;-0,06;294,9545
16;0,02;-0,06;295,4583
16;0,03;-0,05;295,9687
16;0,03;-0,04;296,4812
16;0,02;-0,02;296,9955
16;0,01;-0,01;297,5102
16;0;0;298,0183
16;-0,01;0,02;298,5221
16;-0,01;0,02;299,0337
16;-0,01;0,02;299,5348
16;-0,01;0,03;300,0357
16;-0,01;0,03;300,5524
16;-0,01;0,03;301,0654
16;-0,01;0,03;301,5664
16;-0,01;0,03;302,0776
16;-0,01;0,03;302,5798
16;-0,02;0,03;303,0913
16;-0,02;0,03;303,5914
16;-0,03;0,04;304,0926
16;-0,04;0,04;304,6073
16;-0,05;0,04;305,1076
16;-0,07;0,04;305,6176
16;-0,09;0,03;306,1198
16;-0,11;0,04;306,6205
16;-0,13;0,04;307,1281
16;-0,14;0,03;307,63
16;-0,14;0,03;308,147
16;-0,14;0,03;308,6607
16;-0,14;0,03;309,1607
16;-0,14;0,03;309,6752
16;-0,14;0,03;310,1761
16;-0,14;0,04;310,6884
16;-0,14;0,05;311,2142
16;-0,14;0,05;311,7292
16;-0,13;0,04;312,2451
16;-0,14;0,04;312,7682
16;-0,14;0,04;313,2786
16;-0,14;0,04;313,7816
16;-0,14;0,04;314,2905
16;-0,14;0,04;314,7939
16;-0,14;0,04;315,2947
16;-0,13;0,04;315,7949
16;-0,12;0,04;316,2979
16;-0,11;0,05;316,8107
16;-0,09;0,05;317,3246
16;-0,08;0,05;317,8402
16;-0,06;0,04;318,3524
16;-0,04;0,04;318,8537
16;-0,03;0,03;319,3664
16;-0,03;0,02;319,8751
16;-0,03;0,02;320,3754
16;-0,03;0,02;320,8779
16;-0,03;0,01;321,3796
16;-0,04;0;321,8921
16;-0,05;-0,01;322,3922
16;-0,06;-0,03;322,9067
16;-0,06;-0,03;323,4209
16;-0,07;-0,03;323,9336
16;-0,08;-0,04;324,445
16;-0,09;-0,05;324,9574
16;-0,09999999;-0,05;325,4597
16;-0,11;-0,06;325,9608
16;-0,12;-0,07;326,4732
16;-0,12;-0,07;326,9735
16;-0,13;-0,08;327,4876
16;-0,13;-0,08;327,9888
16;-0,13;-0,08;328,5044
16;-0,13;-0,08;329,0165
16;-0,12;-0,08;329,5184
16;-0,11;-0,07;330,0264
16;-0,11;-0,07;330,5303
16;-0,11;-0,07;331,0567
16;-0,11;-0,07;331,5568
16;-0,11;-0,08;332,0721
16;-0,11;-0,08;332,5835
16;-0,12;-0,08;333,0864
16;-0,12;-0,08;333,6081
16;-0,13;-0,09;334,1118
16;-0,13;-0,09999999;334,6299
16;-0,13;-0,09999999;335,1359
16;-0,13;-0,09999999;335,6532
16;-0,12;-0,09999999;336,1641
16;-0,12;-0,11;336,6657
16;-0,12;-0,11;337,1668
16;-0,13;-0,11;337,6683
16;-0,13;-0,09999999;338,189
16;-0,13;-0,09;338,7031
16;-0,13;-0,09999999;339,2036
16;-0,12;-0,09;339,7184
16;-0,12;-0,09;340,2188
16;-0,13;-0,09999999;340,7311
16;-0,13;-0,09999999;341,2462
16;-0,13;-0,09999999;341,7544
16;-0,13;-0,09999999;342,2615
16;-0,13;-0,09999999;342,7688
16;-0,13;-0,09999999;343,2846
16;-0,13;-0,09999999;343,7852
16;-0,13;-0,09999999;344,3114
16;-0,13;-0,09;344,8124
16;-0,13;-0,09999999;345,313
16;-0,15;-0,12;345,836
16;-0,15;-0,12;346,3424
16;-0,15;-0,12;346,8518
16;-0,14;-0,11;347,3635
16;-0,13;-0,09999999;347,8802
16;-0,13;-0,09999999;348,3812
16;-0,13;-0,09999999;348,8815
16;-0,13;-0,09999999;349,3957
16;-0,13;-0,11;349,9003
16;-0,13;-0,12;350,4101
16;-0,13;-0,12;350,932
16;-0,13;-0,12;351,4456
16;-0,13;-0,13;351,9622
16;-0,14;-0,13;352,4754
16;-0,15;-0,13;352,9769
16;-0,15;-0,14;353,4898
16;-0,14;-0,14;353,9904
16;-0,14;-0,15;354,5058
16;-0,15;-0,16;355,0144
16;-0,15;-0,16;355,5268
16;-0,15;-0,16;356,0276
16;-0,15;-0,16;356,5401
16;-0,15;-0,16;357,0403
16;-0,14;-0,14;357,5585
16;-0,14;-0,13;358,0704
16;-0,15;-0,12;358,5724
16;-0,15;-0,11;359,0842
16;-0,15;-0,11;359,5855
16;-0,14;-0,11;360,0979
16;-0,14;-0,11;360,6089
16;-0,14;-0,11;361,1237
16;-0,15;-0,11;361,6407
16;-0,14;-0,11;362,1416
16;-0,15;-0,11;362,6562
16;-0,15;-0,09999999;363,178
16;-0,14;-0,09;363,6836
16;-0,14;-0,07;364,1922
16;-0,14;-0,05;364,6975
16;-0,14;-0,03;365,2066
16;-0,14;-0,01;365,7215
16;-0,14;-0,01;366,223
16;-0,14;-0,01;366,7366
16;-0,15;-0,03;367,2374
16;-0,13;-0,04;367,751
16;-0,13;-0,05;368,2646
16;-0,13;-0,04;368,7726
16;-0,14;-0,03;369,2735
16;-0,13;-0,04;369,7882
16;-0,13;-0,04;370,3009
16;-0,14;-0,04;370,8181
16;-0,14;-0,04;371,3319
16;-0,14;-0,05;371,8481
16;-0,15;-0,05;372,3542
16;-0,15;-0,05;372,8558
16;-0,15;-0,03;373,3603
16;-0,14;-0,01;373,87
16;-0,14;-0,01;374,3855
16;-0,15;-0,03;374,8868
16;-0,15;-0,04;375,4007
16;-0,15;-0,04;375,9237
16;-0,14;-0,04;376,4363
16;-0,14;-0,02;376,9509
16;-0,14;-0,01;377,4664
16;-0,14;-0,01;377,9669
16;-0,14;-0,01;378,4836
16;-0,14;-0,01;378,9978
16;-0,13;-0,02;379,5082
16;-0,12;-0,01;380,0101
16;-0,11;-0,01;380,5108
16;-0,11;-0,01;381,0174
16;-0,12;-0,01;381,5242
16;-0,13;-0,03;382,0334
16;-0,14;-0,04;382,5523
16;-0,14;-0,04;383,0645
16;-0,15;-0,06;383,5659
16;-0,15;-0,08;384,0887
16;-0,14;-0,09;384,5922
16;-0,14;-0,09999999;385,1039
16;-0,14;-0,09999999;385,6151
16;-0,15;-0,11;386,1168
16;-0,15;-0,11;386,6169
16;-0,15;-0,11;387,13
16;-0,15;-0,11;387,6311
16;-0,15;-0,09999999;388,142
16;-0,15;-0,09999999;388,6444
16;-0,15;-0,09999999;389,1467
16;-0,16;-0,11;389,6616
16;-0,16;-0,11;390,1645
16;-0,15;-0,11;390,6848
16;-0,15;-0,11;391,2008
16;-0,15;-0,09999999;391,7032
16;-0,15;-0,09999999;392,2125
16;-0,16;-0,12;392,7269
16;-0,16;-0,12;393,2419
16;-0,17;-0,11;393,7425
16;-0,17;-0,11;394,2433
16;-0,17;-0,12;394,7584
16;-0,16;-0,12;395,2683
16;-0,16;-0,12;395,7694
16;-0,16;-0,12;396,2705
16;-0,16;-0,12;396,7779
16;-0,16;-0,12;397,2782
16;-0,16;-0,12;397,7785
16;-0,17;-0,12;398,2912
16;-0,17;-0,12;398,8075
16;-0,16;-0,12;399,3088
16;-0,16;-0,12;399,8239
16;-0,16;-0,12;400,3395
16;-0,16;-0,12;400,8493
16;-0,16;-0,12;401,3521
16;-0,16;-0,11;401,859
16;-0,15;-0,12;402,3593
16;-0,15;-0,12;402,8648
16;-0,15;-0,11;403,3813
16;-0,16;-0,11;403,8993
16;-0,16;-0,09999999;404,4154
16;-0,16;-0,09999999;404,9215
16;-0,15;-0,09999999;405,4322
16;-0,15;-0,09999999;405,9341
16;-0,15;-0,09999999;406,4341
16;-0,15;-0,09999999;406,9409
16;-0,15;-0,09999999;407,4428
16;-0,15;-0,09999999;407,9554
16;-0,15;-0,09999999;408,4807
16;-0,14;-0,08;408,9896
16;-0,14;-0,07;409,5024
16;-0,13;-0,05;410,0144
16;-0,11;-0,04;410,5239
16;-0,09999999;-0,02;411,0278
16;-0,09;0;411,5377
16;-0,08;0,02;412,0386
16;-0,08;0,04;412,5436
16;-0,09999999;0,05;413,0649
16;-0,11;0,07;413,5787
16;-0,12;0,07;414,0946
16;-0,13;0,06;414,5974
16;-0,15;0,05;415,0986
16;-0,17;0,04;415,6066
16;-0,18;0,03;416,109
16;-0,18;0,04;416,6247
16;-0,18;0,03;417,127
16;-0,18;0,04;417,6358
16;-0,18;0,04;418,1483
16;-0,18;0,03;418,651
16;-0,18;0,02;419,151
16;-0,17;0,03;419,6645
16;-0,15;0,04;420,1777
16;-0,16;0,03;420,6927
16;-0,16;0,03;421,2014
16;-0,16;0,03;421,702
16;-0,16;0,03;422,2122
16;-0,16;0,03;422,7188
16;-0,16;0,03;423,2319
16;-0,15;0,03;423,7488
16;-0,13;0,03;424,2565
16;-0,12;0,04;424,763
16;-0,11;0,06;425,2723
16;-0,09;0,07;425,7895
16;-0,08;0,08;426,2997
16;-0,06;0,09999999;426,8154
16;-0,05;0,11;427,3157
16;-0,02;0,11;427,8387
16;0;0,11;428,3526
16;0,02;0,11;428,8702
16;0,02;0,09999999;429,3872
16;0,03;0,09999999;429,8949
16;0,05;0,11;430,396
16;0,06;0,11;430,9121
16;0,07;0,11;431,436
16;0,08;0,12;431,9497
16;0,09999999;0,13;432,4526
16;0,11;0,13;432,9641
16;0,11;0,13;433,4642
16;0,12;0,14;433,979
16;0,13;0,16;434,5033
16;0,15;0,17;435,0189
16;0,15;0,17;435,5339
16;0,15;0,17;436,0486
16;0,16;0,17;436,56
16;0,16;0,17;437,0742
16;0,15;0,17;437,5896
16;0,15;0,17;438,0931
16;0,15;0,17;438,6134
16;0,15;0,17;439,1163
16;0,14;0,15;439,6262
16;0,13;0,14;440,1378
16;0,13;0,15;440,6555
16;0,13;0,15;441,1691
16;0,13;0,15;441,6721
16;0,12;0,15;442,187
16;0,12;0,15;442,7089
16;0,12;0,16;443,2147
16;0,11;0,15;443,7211
16;0,09999999;0,14;444,2243
16;0,09;0,12;444,7422
16;0,07;0,12;445,2527
16;0,06;0,11;445,7539
